place_id,name,state,lga,lat,lon,is_hub,place_type,loc_code,area_sqkm,source,source_objectid,official_name_raw,point_method,graph_node,official_centre_lat,official_centre_lon,roadpoint_offset_m
qld_locality_960,Euleilah,QLD,Gladstone Regional,-24.5042330,151.8575389,0,locality_road_representative_point,960,58.584300999999996,qld_admin_boundaries_locality_boundary,835,Euleilah,road_node_inside_locality,1082614,-24.4986279,151.8672510,1280.3
qld_locality_962,Eulo,QLD,Paroo Shire,-28.1969266,145.0827724,0,locality_road_representative_point,962,6078.039949999999,qld_admin_boundaries_locality_boundary,836,Eulo,road_node_inside_locality,717703,-28.2017613,145.0549779,3153.8
qld_locality_3810,Eumamurrin,QLD,Maranoa Regional,-26.1860580,148.7949094,0,locality_road_representative_point,3810,948.68031,qld_admin_boundaries_locality_boundary,858,Eumamurrin,road_node_inside_locality,989704,-26.1707549,148.7817293,2399.2
qld_locality_964,Eumundi,QLD,Sunshine Coast Regional,-26.4681325,152.9547994,0,locality_road_representative_point,964,22.842678,qld_admin_boundaries_locality_boundary,859,Eumundi,road_node_inside_locality,2118226,-26.4668237,152.9562288,227.6
qld_locality_966,Eungella,QLD,Mackay Regional,-21.1303358,148.4873881,0,locality_road_representative_point,966,42.395477,qld_admin_boundaries_locality_boundary,904,Eungella,road_node_inside_locality,1384490,-21.1289314,148.4773931,1125.2
qld_locality_4761,Eungella Dam,QLD,Mackay Regional,-21.1544043,148.3825409,0,locality_road_representative_point,4761,380.69444999999996,qld_admin_boundaries_locality_boundary,860,Eungella Dam,road_node_inside_locality,1372083,-21.1590836,148.3842166,588.9
qld_locality_4760,Eungella Hinterland,QLD,Mackay Regional,-20.9286914,148.3502513,0,locality_road_representative_point,4760,1306.239488,qld_admin_boundaries_locality_boundary,861,Eungella Hinterland,road_node_inside_locality,1377545,-20.9242221,148.4170651,7456.7
qld_locality_4864,Euramo,QLD,Cassowary Coast Regional,-18.0100117,145.8947908,0,locality_road_representative_point,4864,30.617843,qld_admin_boundaries_locality_boundary,905,Euramo,road_node_inside_locality,253698,-18.0036266,145.8975126,806.5
qld_locality_4371,Eureka,QLD,Bundaberg Regional,-25.2857794,152.1467280,0,locality_road_representative_point,4371,100.60904199999999,qld_admin_boundaries_locality_boundary,906,Eureka,road_node_inside_locality,2183974,-25.2764388,152.1646281,2300.6
qld_locality_968,Eurella,QLD,Maranoa Regional,-26.6035051,148.0462593,0,locality_road_representative_point,968,813.943737,qld_admin_boundaries_locality_boundary,907,Eurella,road_node_inside_locality,1196592,-26.6745670,148.1566941,15147.7
qld_locality_970,Eurimbula,QLD,Gladstone Regional,-24.1195143,151.7481154,0,locality_representative_point,970,508.39768200000003,qld_admin_boundaries_locality_boundary,942,Eurimbula,official_representative_point_no_graph_node_inside_locality,,-24.1195143,151.7481154,
qld_locality_5705,Eurombah,QLD,Banana Shire,-25.8029797,149.5108768,0,locality_road_representative_point,5705,815.408183,qld_admin_boundaries_locality_boundary,943,Eurombah,road_node_inside_locality,867102,-25.8239927,149.4623300,5996.4
qld_locality_5741,Eurombah,QLD,Western Downs Regional,-25.9355094,149.4192043,0,locality_road_representative_point,5741,182.073409,qld_admin_boundaries_locality_boundary,944,Eurombah,road_node_inside_locality,866212,-25.9510341,149.3928075,3511.2
qld_locality_971,Eurong,QLD,Fraser Coast Regional,-25.5133263,153.1242618,0,locality_road_representative_point,971,2.976823,qld_admin_boundaries_locality_boundary,1017,Eurong,road_node_inside_locality,3292669,-25.5147341,153.1191361,596.4
qld_locality_5422,Euthulla,QLD,Maranoa Regional,-26.4451972,148.7957724,0,locality_road_representative_point,5422,670.587026,qld_admin_boundaries_locality_boundary,1018,Euthulla,road_node_inside_locality,981360,-26.4309230,148.8110776,2460.1
qld_locality_4950,Evans Landing,QLD,Weipa Town,-12.6614759,141.8526706,0,locality_road_representative_point,4950,0.9892080000000001,qld_admin_boundaries_locality_boundary,1019,Evans Landing,road_node_inside_locality,330522,-12.6619069,141.8525365,51.4
qld_locality_972,Evanslea,QLD,Toowoomba Regional,-27.5323248,151.5231534,0,locality_road_representative_point,972,58.589603,qld_admin_boundaries_locality_boundary,1020,Evanslea,road_node_inside_locality,1716315,-27.5303895,151.5138095,1068.2
qld_locality_4917,Evelyn,QLD,Tablelands Regional,-17.5071987,145.4914944,0,locality_road_representative_point,4917,78.619731,qld_admin_boundaries_locality_boundary,1021,Evelyn,road_node_inside_locality,211056,-17.5081481,145.4952900,436.8
qld_locality_974,Evergreen,QLD,Toowoomba Regional,-27.1522788,151.7388528,0,locality_road_representative_point,974,31.217392,qld_admin_boundaries_locality_boundary,1088,Evergreen,road_node_inside_locality,1725019,-27.1515565,151.7362968,298.5
qld_locality_976,Everton Hills,QLD,Moreton Bay City,-27.3915487,152.9683300,0,locality_road_representative_point,976,3.287347,qld_admin_boundaries_locality_boundary,1089,Everton Hills,road_node_inside_locality,3189552,-27.3905416,152.9688724,140.0
qld_locality_977,Everton Park,QLD,Brisbane City,-27.3995175,152.9873266,0,locality_road_representative_point,977,4.437388,qld_admin_boundaries_locality_boundary,1090,Everton Park,road_node_inside_locality,3192139,-27.3995490,152.9872844,6.1
qld_locality_4336,Fairdale,QLD,South Burnett Regional,-26.2758088,151.7603637,0,locality_road_representative_point,4336,11.610759,qld_admin_boundaries_locality_boundary,1091,Fairdale,road_node_inside_locality,1776540,-26.2699409,151.7670344,1040.2
qld_locality_981,Fairfield,QLD,Brisbane City,-27.5058308,153.0240419,0,locality_road_representative_point,981,1.316596,qld_admin_boundaries_locality_boundary,1494,Fairfield,road_node_inside_locality,3170448,-27.5064737,153.0235679,96.4
qld_locality_4436,Fairney View,QLD,Somerset Regional,-27.4836389,152.6523251,0,locality_road_representative_point,4436,11.169721000000001,qld_admin_boundaries_locality_boundary,1495,Fairney View,road_node_inside_locality,2393442,-27.4841708,152.6524967,69.4
qld_locality_4946,Fairy Bower,QLD,Rockhampton Regional,-23.4030801,150.4510153,0,locality_road_representative_point,4946,24.596725999999997,qld_admin_boundaries_locality_boundary,1496,Fairy Bower,road_node_inside_locality,1067313,-23.4015037,150.4577015,768.5
qld_locality_3263,Fairyland,QLD,Western Downs Regional,-26.5196604,150.9129941,0,locality_road_representative_point,3263,266.303919,qld_admin_boundaries_locality_boundary,1497,Fairyland,road_node_inside_locality,1094022,-26.5279963,150.9133919,1038.0
qld_locality_986,Fairymead,QLD,Bundaberg Regional,-24.7680452,152.3460942,0,locality_road_representative_point,986,62.979558000000004,qld_admin_boundaries_locality_boundary,1498,Fairymead,road_node_inside_locality,943486,-24.7694371,152.3421357,472.5
qld_locality_988,Farleigh,QLD,Mackay Regional,-21.1005573,149.0883158,0,locality_road_representative_point,988,28.877875,qld_admin_boundaries_locality_boundary,1501,Farleigh,road_node_inside_locality,676834,-21.0956566,149.0898319,608.6
qld_locality_990,Farnborough,QLD,Livingstone Shire,-23.0075472,150.7703968,0,locality_road_representative_point,990,148.053961,qld_admin_boundaries_locality_boundary,1502,Farnborough,road_node_inside_locality,1026998,-23.0268596,150.7855217,2879.4
qld_locality_991,Farnsfield,QLD,Bundaberg Regional,-25.1119958,152.2920555,0,locality_road_representative_point,991,65.372474,qld_admin_boundaries_locality_boundary,1503,Farnsfield,road_node_inside_locality,1743577,-25.1126746,152.2903498,207.4
qld_locality_5153,Farrars Creek,QLD,Barcoo Shire,-25.1589803,141.2262223,0,locality_road_representative_point,5153,13436.790140000001,qld_admin_boundaries_locality_boundary,1504,Farrars Creek,road_node_inside_locality,458912,-25.2433453,141.1729009,11956.8
qld_locality_992,Fassifern,QLD,Scenic Rim Regional,-27.9599039,152.5970480,0,locality_road_representative_point,992,2.038831,qld_admin_boundaries_locality_boundary,1532,Fassifern,road_node_inside_locality,2409747,-27.9560496,152.5889282,1026.1
qld_locality_4072,Fassifern Valley,QLD,Scenic Rim Regional,-27.9692481,152.6075574,0,locality_road_representative_point,4072,8.808326999999998,qld_admin_boundaries_locality_boundary,1505,Fassifern Valley,road_node_inside_locality,2409631,-27.9720726,152.6072212,358.0
qld_locality_4007,Federal,QLD,Noosa Shire,-26.4048825,152.8094029,0,locality_road_representative_point,4007,30.553004,qld_admin_boundaries_locality_boundary,1533,Federal,road_node_inside_locality,1994474,-26.4004621,152.8111628,583.3
qld_locality_994,Felton,QLD,Toowoomba Regional,-27.7982733,151.7591931,0,locality_road_representative_point,994,172.888211,qld_admin_boundaries_locality_boundary,1535,Felton,road_node_inside_locality,2272287,-27.7941966,151.7578149,535.5
qld_locality_4148,Felton South,QLD,Toowoomba Regional,-27.8836215,151.7154586,0,locality_road_representative_point,4148,68.075114,qld_admin_boundaries_locality_boundary,1534,Felton South,road_node_inside_locality,2275089,-27.8747865,151.7062736,1511.1
qld_locality_4865,Feluga,QLD,Cassowary Coast Regional,-17.8777076,145.9568422,0,locality_road_representative_point,4865,5.997,qld_admin_boundaries_locality_boundary,1412,Feluga,road_node_inside_locality,252985,-17.8758967,145.9568467,211.8
qld_locality_4274,Ferney,QLD,Fraser Coast Regional,-25.6129953,152.6196815,0,locality_road_representative_point,4274,7.981001,qld_admin_boundaries_locality_boundary,1372,Ferney,road_node_inside_locality,1935949,-25.6141457,152.6216978,265.6
qld_locality_1000,Fernvale,QLD,Somerset Regional,-27.4575304,152.6586878,0,locality_road_representative_point,1000,27.806591,qld_admin_boundaries_locality_boundary,1433,Fernvale,road_node_inside_locality,1942103,-27.4560851,152.6596399,210.0
qld_locality_1001,Ferny Glen,QLD,Scenic Rim Regional,-28.0772922,153.1616986,0,locality_road_representative_point,1001,12.929378999999999,qld_admin_boundaries_locality_boundary,799,Ferny Glen,road_node_inside_locality,3750310,-28.0752217,153.1568470,599.9
qld_locality_1002,Ferny Grove,QLD,Brisbane City,-27.4025397,152.9281804,0,locality_road_representative_point,1002,3.816879,qld_admin_boundaries_locality_boundary,800,Ferny Grove,road_node_inside_locality,2064526,-27.4031178,152.9278989,79.0
qld_locality_1004,Ferny Hills,QLD,Moreton Bay City,-27.3914792,152.9234209,0,locality_road_representative_point,1004,10.215876999999999,qld_admin_boundaries_locality_boundary,801,Ferny Hills,road_node_inside_locality,2077914,-27.3916449,152.9236902,36.5
qld_locality_4337,Ficks Crossing,QLD,South Burnett Regional,-26.2654738,151.8834114,0,locality_road_representative_point,4337,13.907689,qld_admin_boundaries_locality_boundary,1126,Ficks Crossing,road_node_inside_locality,1789107,-26.2600246,151.8847646,693.0
qld_locality_5607,Fielding,QLD,Carpentaria Shire,-18.6742689,141.2739713,0,locality_road_representative_point,5607,3698.8639449999996,qld_admin_boundaries_locality_boundary,1127,Fielding,road_node_inside_locality,72677,-18.7971682,141.3478834,16625.4
qld_locality_4622,Fifteen Mile,QLD,Lockyer Valley Regional,-27.4223120,152.0574476,0,locality_road_representative_point,4622,17.007356,qld_admin_boundaries_locality_boundary,1128,Fifteen Mile,road_node_inside_locality,1857194,-27.4179777,152.0540402,662.8
qld_locality_1005,Fig Tree Pocket,QLD,Brisbane City,-27.5292423,152.9625005,0,locality_road_representative_point,1005,4.948567,qld_admin_boundaries_locality_boundary,1129,Fig Tree Pocket,road_node_inside_locality,1641875,-27.5292959,152.9620949,45.6
qld_locality_1006,Finch Hatton,QLD,Mackay Regional,-21.1313643,148.6107486,0,locality_road_representative_point,1006,147.887993,qld_admin_boundaries_locality_boundary,1130,Finch Hatton,road_node_inside_locality,842127,-21.1307440,148.6132052,283.3
qld_locality_5769,Finlayvale,QLD,Douglas Shire,-16.4536412,145.3559805,0,locality_road_representative_point,5769,4.4308369999999995,qld_admin_boundaries_locality_boundary,807,Finlayvale,road_node_inside_locality,199633,-16.4588418,145.3521387,739.8
qld_locality_4137,Finnie,QLD,Toowoomba Regional,-27.6285308,151.8937405,0,locality_road_representative_point,4137,6.1125609999999995,qld_admin_boundaries_locality_boundary,808,Finnie,road_node_inside_locality,2352930,-27.6267870,151.8913148,347.7
qld_locality_5318,Fisher,QLD,Mount Isa City,-20.7369681,139.5124349,0,locality_road_representative_point,5318,22.972536,qld_admin_boundaries_locality_boundary,809,Fisher,road_node_inside_locality,14508,-20.7438429,139.5336034,2494.5
qld_locality_4506,Fishermans Pocket,QLD,Gympie Regional,-26.1695985,152.6095361,0,locality_road_representative_point,4506,7.719791,qld_admin_boundaries_locality_boundary,810,Fishermans Pocket,road_node_inside_locality,1921396,-26.1669802,152.6087255,337.1
qld_locality_5248,Fishery Falls,QLD,Cairns Regional,-17.1862365,145.8883566,0,locality_road_representative_point,5248,14.819857,qld_admin_boundaries_locality_boundary,1203,Fishery Falls,road_node_inside_locality,271146,-17.1847757,145.8978167,1066.8
qld_locality_4800,Fitzgerald Creek,QLD,Cassowary Coast Regional,-17.4900172,145.9729122,0,locality_road_representative_point,4800,12.640474,qld_admin_boundaries_locality_boundary,1198,Fitzgerald Creek,road_node_inside_locality,268608,-17.4939850,145.9774847,688.2
qld_locality_1009,Fitzgibbon,QLD,Brisbane City,-27.3412842,153.0325218,0,locality_road_representative_point,1009,3.140929,qld_admin_boundaries_locality_boundary,1215,Fitzgibbon,road_node_inside_locality,3235904,-27.3414667,153.0327137,31.3
qld_locality_1011,Fitzroy Island,QLD,Cairns Regional,-16.9312866,145.9945627,0,locality_representative_point,1011,11.574616,qld_admin_boundaries_locality_boundary,1216,Fitzroy Island,official_representative_point_no_graph_node_inside_locality,,-16.9312866,145.9945627,
qld_locality_5791,Flagstone,QLD,Logan City,-27.8114214,152.9483258,0,locality_road_representative_point,5791,14.442393,qld_admin_boundaries_locality_boundary,1218,Flagstone,road_node_inside_locality,3012779,-27.8110253,152.9469329,162.9
qld_locality_4623,Flagstone Creek,QLD,Lockyer Valley Regional,-27.6264144,152.1022048,0,locality_road_representative_point,4623,44.51402,qld_admin_boundaries_locality_boundary,1217,Flagstone Creek,road_node_inside_locality,2369427,-27.6286990,152.1045550,388.4
qld_locality_4697,Flametree,QLD,Whitsunday Regional,-20.2667914,148.7502902,0,locality_road_representative_point,4697,2.7865740000000003,qld_admin_boundaries_locality_boundary,1219,Flametree,road_node_inside_locality,858829,-20.2681427,148.7499890,163.8
qld_locality_1016,Flaxton,QLD,Sunshine Coast Regional,-26.6510764,152.8696079,0,locality_road_representative_point,1016,11.640564,qld_admin_boundaries_locality_boundary,875,Flaxton,road_node_inside_locality,2216537,-26.6551240,152.8651185,709.9
qld_locality_5341,Fletcher,QLD,Southern Downs Regional,-28.7748294,151.8721031,0,locality_road_representative_point,5341,31.724634,qld_admin_boundaries_locality_boundary,877,Fletcher,road_node_inside_locality,2321737,-28.7682552,151.8716189,836.6
qld_locality_4851,Fletcher Creek,QLD,Rockhampton Regional,-23.7866591,150.4264566,0,locality_representative_point,4851,132.03441700000002,qld_admin_boundaries_locality_boundary,876,Fletcher Creek,official_representative_point_no_graph_node_inside_locality,,-23.7866591,150.4264566,
qld_locality_5324,Fleurbaix,QLD,Southern Downs Regional,-28.5265021,151.9179856,0,locality_road_representative_point,5324,6.544188,qld_admin_boundaries_locality_boundary,878,Fleurbaix,road_node_inside_locality,2288394,-28.5280368,151.9139866,485.8
qld_locality_5793,Flinders Lakes,QLD,Logan City,-27.8479969,152.8880176,0,locality_road_representative_point,5793,11.847123,qld_admin_boundaries_locality_boundary,879,Flinders Lakes,road_node_inside_locality,1622436,-27.8303009,152.8871284,2229.9
qld_locality_3643,Flinders View,QLD,Ipswich City,-27.6517280,152.7803657,0,locality_road_representative_point,3643,5.411148,qld_admin_boundaries_locality_boundary,880,Flinders View,road_node_inside_locality,1635317,-27.6516912,152.7811052,82.5
qld_locality_1020,Flinton,QLD,Western Downs Regional,-27.8826809,149.5917500,0,locality_road_representative_point,1020,569.5293690000001,qld_admin_boundaries_locality_boundary,881,Flinton,road_node_inside_locality,1573974,-27.8535405,149.5673472,4565.6
qld_locality_5628,Florence Bay,QLD,Townsville City,-19.1141803,146.8750804,0,locality_road_representative_point,5628,3.458979,qld_admin_boundaries_locality_boundary,882,Florence Bay,road_node_inside_locality,1442454,-19.1178954,146.8742934,446.4
